,nodule_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,2447,-2.9945085048675537,5.977301120758057,0.6579021215438843,-3.5898663997650146,-2.178008794784546,-0.9084246754646301,-1.0061689615249634,3.044663906097412,6.258373260498047,-4.0671305656433105,-4.037271499633789,2.2822153568267822,4.363960266113281,0.7579430341720581,-4.653375625610352,-1.0623570680618286,-1.6462419033050537,-3.2620744705200195,4.644034385681152,4.593823432922363,-1.4248406887054443,-0.609871506690979,4.858970642089844,-2.7060770988464355,4.823869705200195,-2.6107900142669678,-6.15370512008667,4.185206890106201,-3.3449294567108154,-4.314849376678467,3.3807194232940674,-1.8258737325668335,-2.023632287979126,5.130998611450195,-0.4450076222419739,5.364743709564209
1,1348,-4.33522367477417,6.809988498687744,4.167266845703125,-6.765120983123779,-2.7515504360198975,-1.1728057861328125,0.597955584526062,0.5856539607048035,7.7396111488342285,-6.3850789070129395,-3.9750144481658936,6.1595306396484375,3.6166446208953857,6.602245807647705,-4.274951934814453,0.47773194313049316,-1.5155450105667114,-5.699966907501221,3.7635905742645264,5.526671409606934,-1.0584681034088135,2.5570075511932373,4.958118915557861,-4.348056316375732,5.663265705108643,-2.7424607276916504,-5.637887477874756,2.5532829761505127,-5.501282215118408,-5.235977649688721,3.9151155948638916,0.3518962860107422,-2.8085598945617676,5.251621723175049,-0.7203547358512878,6.553638458251953
2,2033,-5.214113235473633,6.35144567489624,7.2696213722229,-6.477710247039795,-2.709019660949707,-0.7784815430641174,0.4394959807395935,0.35444462299346924,7.501700401306152,-6.136585235595703,-3.4870285987854004,4.611672401428223,1.9714007377624512,8.883946418762207,-2.850950002670288,0.23664337396621704,0.6962164640426636,-5.164557933807373,4.660359859466553,3.4370336532592773,-1.1178604364395142,3.5974905490875244,4.077292442321777,-3.740717887878418,3.9703452587127686,-2.2485415935516357,-4.754423141479492,1.1754103899002075,-4.5655107498168945,-4.829268932342529,3.3999221324920654,3.4593217372894287,-2.760349988937378,3.920748472213745,-0.7421844005584717,5.116127014160156
3,68,-5.149031639099121,9.529874801635742,1.9974766969680786,-8.452552795410156,-4.138352394104004,-1.9682594537734985,-0.3670116662979126,5.275810241699219,9.480606079101562,-7.409498691558838,-4.9368109703063965,7.126551628112793,4.927557945251465,6.377289295196533,-5.5502824783325195,0.3112257122993469,-0.965996503829956,-6.049107551574707,7.814399242401123,5.374887466430664,-2.106041431427002,3.660224437713623,7.504446029663086,-4.094278335571289,5.629176139831543,-3.7677900791168213,-6.470337867736816,3.4961941242218018,-7.195093631744385,-6.4018120765686035,4.273019313812256,3.7335970401763916,-2.5706899166107178,7.260753631591797,-0.08649849146604538,7.543182849884033
4,2391,-4.016639709472656,6.4761505126953125,-2.3986449241638184,-3.2754077911376953,-1.930666446685791,-1.44911527633667,-1.023258924484253,4.2621612548828125,6.129161357879639,-4.686792850494385,-4.925083637237549,-0.7645426392555237,5.244706153869629,-2.527621269226074,-4.919754981994629,-2.257012128829956,-1.8856017589569092,-3.708869695663452,3.0586016178131104,6.159885406494141,-1.7768261432647705,-1.8800005912780762,5.353370666503906,-2.336665630340576,5.649565696716309,-2.8596673011779785,-5.847745895385742,5.789778232574463,-3.590029716491699,-4.064092636108398,3.5132246017456055,-3.5957729816436768,-2.2228662967681885,6.01572322845459,-0.338856965303421,5.65208625793457
5,427,-5.202672958374023,8.946290016174316,0.5304234623908997,-7.2686567306518555,-3.6499831676483154,-1.6596860885620117,-0.425645112991333,4.623456001281738,9.726764678955078,-5.9913763999938965,-5.247540473937988,5.409979343414307,5.211368560791016,4.0781989097595215,-5.123630523681641,-0.24907289445400238,-0.34306907653808594,-4.536374092102051,8.033698081970215,6.104966640472412,-2.2319188117980957,0.23226891458034515,6.96027946472168,-4.170092582702637,6.236325740814209,-3.700263738632202,-6.631711483001709,4.234149932861328,-6.062726974487305,-5.977859020233154,4.190152645111084,-0.21331225335597992,-2.4928042888641357,6.911937236785889,-0.3292256295681,6.860309600830078
6,2656,-3.918553590774536,7.9559526443481445,-0.9995595812797546,-5.396821975708008,-3.0145323276519775,-1.5570863485336304,-0.6521528959274292,4.203890800476074,8.033573150634766,-5.394134998321533,-5.751030921936035,4.030205726623535,5.081995964050293,2.356555461883545,-4.783647537231445,0.2917049527168274,-1.5151915550231934,-3.565230369567871,6.96409797668457,6.301417827606201,-1.6408333778381348,-0.6066685318946838,6.349904537200928,-3.1419732570648193,5.1338911056518555,-3.0184240341186523,-6.086343288421631,3.336824655532837,-5.557161808013916,-4.739319324493408,3.619962453842163,-1.8178969621658325,-1.7762387990951538,6.268409252166748,-0.3779982030391693,6.777099609375
7,44,-0.7257148027420044,1.9400382041931152,-1.6161822080612183,-0.06889641284942627,1.3811062574386597,-0.9136018753051758,-1.15012788772583,-0.24714070558547974,2.2090888023376465,-2.9167640209198,-3.4031221866607666,-1.2500745058059692,1.3330473899841309,-2.3759095668792725,-0.4891466200351715,-1.7665164470672607,-1.070396065711975,0.8666984438896179,1.398755669593811,2.011831283569336,2.0161473751068115,-1.0205657482147217,1.0607426166534424,-1.2843811511993408,1.4413529634475708,1.0312864780426025,-5.360490322113037,0.3526526987552643,0.20377491414546967,0.5557690858840942,1.0521554946899414,-2.649369955062866,1.4646028280258179,1.2106726169586182,-0.8931562900543213,1.8005657196044922
8,189,-4.916970729827881,5.867254257202148,3.0142085552215576,-6.599071025848389,-2.358276605606079,-0.8234444260597229,0.3134492039680481,0.41498348116874695,6.163758754730225,-6.68744421005249,-4.310287952423096,6.350228309631348,3.452610492706299,5.266409397125244,-2.998716354370117,0.058347903192043304,-1.059660792350769,-4.226661682128906,2.935708999633789,4.929085731506348,-0.9191188812255859,2.3019790649414062,4.444491863250732,-3.874577283859253,5.246950626373291,-2.298892021179199,-3.298729419708252,2.112907648086548,-4.973845958709717,-4.591682434082031,3.210604667663574,1.0762194395065308,-2.8468263149261475,4.791416168212891,-0.6744665503501892,5.316061019897461
9,829,-5.406394004821777,8.021899223327637,2.219613790512085,-7.107733249664307,-3.2451186180114746,-1.5433186292648315,-0.05376048758625984,1.2507833242416382,9.748881340026855,-7.077103614807129,-5.532497882843018,6.330539226531982,4.8047332763671875,5.52622127532959,-5.286937236785889,-1.722118616104126,-3.2745213508605957,-5.533135890960693,6.196406841278076,6.447964191436768,-1.772119402885437,1.2632805109024048,7.008142948150635,-3.9484457969665527,6.357341289520264,-3.272212028503418,-7.374444484710693,3.2127668857574463,-6.493919372558594,-6.68640661239624,4.232066631317139,1.629451870918274,-2.8613414764404297,6.7209320068359375,-0.9456322193145752,7.582193374633789
