,nodule_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,2292,0.031220033764839172,-0.13659782707691193,0.09133747965097427,-0.2616771459579468,-0.07524661719799042,-0.14317196607589722,-0.07303407043218613,0.7731583714485168,-0.09243744611740112,-0.024776890873908997,0.490355521440506,0.7974479794502258,-0.06365624815225601,-0.059061285108327866,0.6222648024559021,0.9325532913208008,0.4452912211418152,0.6223582625389099,0.8720759749412537,0.05302629619836807,-0.10102793574333191,-0.006473205983638763,-0.062514528632164,0.103859081864357,-0.09210315346717834,0.4101891815662384,0.062462218105793,0.44446825981140137,-0.09956978261470795,-0.028468871489167213,0.5496968030929565,-0.04049526900053024,-0.11915929615497589,0.8370387554168701,-0.18629080057144165,-0.09146648645401001
1,2365,0.7675904631614685,0.0008503198623657227,0.58783358335495,-0.6368405818939209,1.5618005990982056,0.9435517191886902,1.0789828300476074,-0.7196815609931946,0.6782640218734741,0.8827143907546997,-0.2878182828426361,-0.5410546660423279,0.22148336470127106,-0.06880995631217957,-0.564555287361145,-0.3439525067806244,-0.26856720447540283,-0.16717113554477692,-0.5858675241470337,-0.17122241854667664,1.0093662738800049,0.45169299840927124,1.6720564365386963,0.039966266602277756,0.8613024950027466,-0.2546062469482422,1.1655915975570679,-0.31794601678848267,0.9562616348266602,0.007028060033917427,-0.5208094716072083,0.7792014479637146,1.1708070039749146,-0.23720671236515045,1.5046780109405518,0.8895473480224609
2,2480,0.08478232473134995,-0.19299957156181335,-0.03517921268939972,0.05548817664384842,0.06771762669086456,0.12645791471004486,-0.1448294073343277,1.06357741355896,0.0665849968791008,0.05239621549844742,0.40576937794685364,1.505071759223938,0.02818428725004196,-0.19877777993679047,1.0816559791564941,1.0474494695663452,0.5365828275680542,1.0187709331512451,1.4641097784042358,-0.07017101347446442,0.1999809741973877,0.0066925957798957825,-0.030751027166843414,0.0018720626831054688,-0.3074420392513275,0.9693173766136169,-0.15682010352611542,0.9783918261528015,-0.05540653318166733,-0.25489068031311035,0.7790005803108215,-0.47457045316696167,-0.2933385372161865,1.147999882698059,-0.046283818781375885,0.07543761283159256
3,1003,0.26575854420661926,0.02426236867904663,-0.13600149750709534,0.1315288096666336,0.7289791703224182,0.497952401638031,0.29997003078460693,-0.0013575702905654907,0.4440966248512268,0.1504559963941574,-0.06553137302398682,0.11835215985774994,0.08650533109903336,-0.20259687304496765,0.09393657743930817,-0.31054043769836426,-0.05507887154817581,-0.03503632918000221,0.04090098291635513,0.1073361486196518,0.4487789571285248,0.23831668496131897,0.5515216588973999,0.11030270159244537,0.040355805307626724,-0.07157609611749649,0.25253909826278687,0.2344519942998886,0.39370545744895935,0.04605606943368912,-0.05414383113384247,0.04993665963411331,0.4917182922363281,0.2466791570186615,0.6582839488983154,0.4238699674606323
4,554,0.12077231705188751,-0.14441823959350586,-0.019318703562021255,0.0771651342511177,0.2442469298839569,0.1875952184200287,-0.0027234768494963646,0.6281606554985046,0.013495134189724922,0.16395358741283417,0.29516851902008057,0.7881632447242737,0.010956775397062302,-0.15312553942203522,0.6798468828201294,0.754828691482544,0.3110275864601135,0.6660932898521423,0.6640530824661255,0.0032218918204307556,-0.026889517903327942,0.0928494781255722,0.09636253118515015,0.05101659893989563,-0.06645829230546951,0.43070024251937866,-0.06602603197097778,0.6086260676383972,0.020169682800769806,-0.1121429055929184,0.5471506714820862,-0.24991950392723083,-0.03391088545322418,0.6338545083999634,0.054634783416986465,0.12708795070648193
5,824,0.06290692090988159,-0.12633638083934784,-0.02339755743741989,0.01248837262392044,0.07186510413885117,0.22154474258422852,0.03093816712498665,0.700962245464325,0.04462536424398422,0.14701709151268005,0.31564730405807495,0.7730090618133545,0.050059862434864044,-0.061482761055231094,0.6475512981414795,0.7082768678665161,0.31856775283813477,0.46461907029151917,0.7234908938407898,0.027496695518493652,0.06023528426885605,0.1176912784576416,-0.025914721190929413,0.04894573986530304,-0.009582078084349632,0.46840700507164,-0.02010534703731537,0.4269062280654907,-0.004578404128551483,-0.1472395658493042,0.42386114597320557,-0.07666231691837311,0.017428487539291382,0.7308728098869324,0.06154352053999901,0.036168068647384644
6,169,0.4885258674621582,-0.10837952792644501,0.23291116952896118,-0.03447846323251724,0.8204134702682495,0.5116243958473206,0.37962937355041504,0.11822772026062012,0.2354924976825714,0.40426647663116455,-0.021159276366233826,0.06996926665306091,0.112776979804039,-0.15321998298168182,-0.016886353492736816,0.15848992764949799,0.08043833822011948,0.29036974906921387,0.0015043988823890686,-0.08292029798030853,0.20830897986888885,0.2740020751953125,0.7468608021736145,-0.09614485502243042,0.45883920788764954,0.16782447695732117,0.47713565826416016,0.13624414801597595,0.5404226779937744,-0.0446489155292511,0.119376540184021,0.2108476459980011,0.5228166580200195,-0.01024162769317627,0.684811532497406,0.6359500885009766
7,2034,0.8364867568016052,0.07514575123786926,0.48469430208206177,-0.8514757752418518,2.1889193058013916,0.6116026639938354,1.5029946565628052,-1.1527812480926514,0.7708255648612976,0.5375481843948364,-0.5603938102722168,-0.9037696123123169,0.22506625950336456,-0.009086351841688156,-0.7040640115737915,-0.9655846357345581,-0.37771016359329224,-0.6653029322624207,-0.9130148887634277,-0.29050061106681824,1.652691125869751,0.5286218523979187,2.2733144760131836,0.2700774371623993,1.0249587297439575,-0.3410865068435669,1.1415499448776245,-0.23078446090221405,1.488235354423523,0.35429108142852783,-0.7259668707847595,1.282249927520752,1.6225602626800537,-0.1838522106409073,2.2761759757995605,0.9976732730865479
8,2255,0.026310689747333527,-0.2732313573360443,-0.06728330254554749,0.15227624773979187,-0.05844415724277496,0.11015252768993378,-0.14487041532993317,1.3732411861419678,0.035290252417325974,-0.07591129839420319,0.43085524439811707,1.9287692308425903,-0.04027307778596878,-0.2263498306274414,1.4365544319152832,1.2651972770690918,0.7671400308609009,1.1995809078216553,1.942534327507019,-0.10427813231945038,0.0628473311662674,-0.06375543028116226,-0.20989246666431427,-0.01991475746035576,-0.3125767111778259,1.3782682418823242,-0.2864670157432556,1.3479558229446411,-0.16809040307998657,-0.3912353515625,0.8948829174041748,-0.5762386918067932,-0.3375698924064636,1.3989282846450806,-0.08921928703784943,-0.14502422511577606
9,1751,0.0971197634935379,-0.19743016362190247,-0.0959436222910881,0.1854509562253952,0.20429643988609314,0.16475503146648407,-0.015540475957095623,1.0112587213516235,0.09604387730360031,0.07391945272684097,0.3301716446876526,1.3434103727340698,0.023883972316980362,-0.2065134346485138,1.0067477226257324,0.788597583770752,0.4708213806152344,0.9688462018966675,1.211540937423706,-0.06863605976104736,0.2610131502151489,0.05868104100227356,0.18123117089271545,-0.02881339192390442,-0.22899790108203888,0.7755858302116394,-0.10067938268184662,0.8463823795318604,0.04190273955464363,-0.19490279257297516,0.5779608488082886,-0.4060584604740143,-0.2993053197860718,0.9197324514389038,0.05647505447268486,0.15316176414489746
