,nodule_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,1,-0.06539817154407501,0.19278614223003387,0.058131732046604156,-0.18481123447418213,-0.23350803554058075,-0.4414977431297302,-0.6261793375015259,0.2422017604112625,0.32987332344055176,-0.9157726168632507,0.7214615345001221,0.06387504935264587,0.271944135427475,1.690963864326477,-0.6885464787483215,-0.1673785150051117,-0.11194080114364624,-0.8884241580963135,0.12297102808952332,-0.5464476943016052,0.8478162288665771,0.4870505928993225,0.4981299936771393,0.2620408833026886,-0.4773660898208618,-0.027632661163806915,0.6160570383071899,0.6148101687431335,0.5515779256820679,-0.6527435183525085,0.33446764945983887,0.3863905668258667,-0.5074013471603394,0.24470870196819305,0.6324462294578552,0.01253113616257906,-0.18227937817573547,-0.5476020574569702,-0.47485971450805664,-0.20836444199085236,1.0295860767364502,0.5349225401878357,0.7527227997779846,-0.056652169674634933,0.19974467158317566,-0.26583126187324524,0.6640852093696594,0.25155261158943176,-0.12021168321371078,-0.1432623267173767,-0.24891702830791473,-1.0077948570251465,-0.0693204328417778,-0.2456321269273758,-0.0005378313362598419,0.0652281865477562,0.7062569856643677,0.48784294724464417,-0.8144049048423767,0.11800254881381989,0.46737053990364075,-0.25970837473869324,-0.6197636127471924,-0.6794795989990234
1,2,0.4119343161582947,0.4365895986557007,0.22991392016410828,0.12905114889144897,0.09004486352205276,-0.014392141252756119,-0.04329221323132515,0.1602187156677246,-0.06233827397227287,-0.337502658367157,0.9829266667366028,0.47617682814598083,0.31885048747062683,1.1061617136001587,-0.5463021993637085,-0.9055570960044861,-0.01947997510433197,-0.9386712312698364,-0.005629970692098141,-0.688801109790802,0.43487903475761414,0.5509182214736938,0.10015727579593658,0.29356837272644043,-0.613989531993866,0.11385641992092133,0.5201437473297119,0.07834960520267487,0.2119024097919464,-1.3974597454071045,0.22584442794322968,-0.827351987361908,-0.9022260904312134,-0.4618407189846039,0.5510918498039246,-0.4065045714378357,-0.432567298412323,0.7793155908584595,-0.32810497283935547,-0.4650718867778778,-0.3114779591560364,0.24434536695480347,0.7536967992782593,1.0900845527648926,0.34966516494750977,0.7636178731918335,0.11503706872463226,-0.05939263850450516,-1.3092637062072754,-0.4401770234107971,0.532321572303772,-1.141984224319458,-1.2076572179794312,0.22281409800052643,-0.2209593504667282,0.07048908621072769,1.0323436260223389,-0.04398445412516594,-0.6764010787010193,0.070488840341568,0.45136758685112,-0.34164372086524963,-0.7519558668136597,-1.0557399988174438
2,3,-0.04404544085264206,0.016633380204439163,-0.07845396548509598,-0.23186197876930237,-0.308657169342041,-0.4025205671787262,-0.6043705344200134,0.20515188574790955,0.17102649807929993,-0.5675525069236755,0.9344751834869385,0.07902666926383972,0.4129316508769989,0.6605706810951233,-0.457488477230072,-0.30294346809387207,0.05675503984093666,-0.7263636589050293,0.05331159383058548,-0.8110107183456421,0.7952142357826233,0.11543990671634674,0.10304820537567139,0.09801667928695679,-0.232081800699234,0.003230733796954155,0.3397093117237091,0.5292834043502808,0.6110535264015198,-0.2363278567790985,-0.06161683797836304,-0.14132826030254364,-0.40038761496543884,-0.27429908514022827,0.9218836426734924,-0.14280138909816742,-0.19605258107185364,0.03666454926133156,-0.06271323561668396,-0.2002182900905609,0.5587761402130127,-0.2775885760784149,0.35485005378723145,0.1002398133277893,-0.17443309724330902,-0.2309325933456421,0.6742608547210693,0.08059578388929367,-0.03408629447221756,-0.052777864038944244,0.2117995321750641,-0.2890845239162445,-0.24880792200565338,0.41119444370269775,0.02113441377878189,-0.05062171816825867,1.1777409315109253,1.1008583307266235,-1.059231162071228,0.19171945750713348,0.7660329341888428,-0.46848493814468384,-0.48745623230934143,-0.5505994558334351
3,4,-0.03511480242013931,-0.010236270725727081,0.07922683656215668,0.0777101218700409,-0.011295769363641739,-0.03764932602643967,0.013227159157395363,0.06644939631223679,0.1032034158706665,0.169624924659729,0.05880178511142731,-0.35200735926628113,-0.03043488971889019,-0.18566562235355377,0.09737956523895264,-0.2739675045013428,0.005810476839542389,0.03933172672986984,-0.11846939474344254,-0.12726399302482605,-0.11863584071397781,-0.20282848179340363,-0.29588577151298523,-0.16440695524215698,0.1595417559146881,0.10353268682956696,0.2669675350189209,0.2947764992713928,0.19258998334407806,-0.11756777763366699,0.12004493921995163,0.138228639960289,-0.09941958636045456,-0.07006122171878815,-0.03778710216283798,0.13214799761772156,0.011723987758159637,-0.3475024998188019,0.07346757501363754,0.24734406173229218,0.05530543997883797,-0.3457511067390442,0.013301273807883263,0.15660585463047028,0.03311729058623314,-0.08583570271730423,-0.1283266842365265,0.25611191987991333,0.594559371471405,0.3664615750312805,0.04362080246210098,0.3265242576599121,0.2265131175518036,0.243476003408432,0.11596716940402985,-0.33869388699531555,-0.07597628235816956,0.4479118585586548,-0.04579214006662369,0.030476443469524384,0.43520620465278625,-0.016604788601398468,0.04299183934926987,-0.07313039898872375
4,5,-0.10189810395240784,0.01601390913128853,0.09952487796545029,-0.2261878252029419,-0.15964250266551971,0.06964907795190811,-0.3336184322834015,0.3463946580886841,0.06654977798461914,0.07507646828889847,0.15958276391029358,0.3396728038787842,0.09784068912267685,0.5320202708244324,-0.3573494553565979,-0.37075376510620117,-0.43973588943481445,-0.2658570110797882,-0.15448589622974396,-0.25941920280456543,-0.10754621773958206,0.19639305770397186,0.2298382669687271,0.9203836917877197,-0.30061691999435425,0.13375045359134674,0.2971949577331543,-0.3085613250732422,-0.18656815588474274,-0.44542527198791504,0.20025545358657837,-0.4164121747016907,-0.27560707926750183,0.2715997099876404,-0.013563137501478195,0.11242721974849701,-0.1732027530670166,-0.1270991861820221,-0.28693458437919617,0.1477297693490982,0.03826967254281044,0.4295960068702698,0.43207332491874695,0.6967014670372009,0.7091708183288574,0.513644278049469,-0.10352115333080292,0.2060438096523285,-0.41683679819107056,-0.20165205001831055,-0.25770407915115356,-0.9383704662322998,-0.231531023979187,-0.47803258895874023,0.09228124469518661,0.3028656840324402,-0.02708231285214424,-0.49988842010498047,-0.20253629982471466,0.38662031292915344,0.2464604675769806,0.2541225850582123,0.12420676648616791,-0.09058168530464172
5,6,-0.4051370322704315,-0.36001884937286377,-0.09828431159257889,-0.04835639148950577,-0.1409458965063095,-0.07003321498632431,-0.21525627374649048,0.03761976212263107,-0.0465177483856678,-0.10960835218429565,-0.10481004416942596,0.08466407656669617,-0.36821800470352173,0.07709357142448425,0.3364349901676178,-0.2519491910934448,0.008891738951206207,0.26403361558914185,0.3012905418872833,-0.1518499255180359,-0.09704149514436722,-0.4139443039894104,0.13089853525161743,-0.2603394389152527,0.18022334575653076,0.4951476454734802,-0.15372219681739807,0.25753453373908997,0.38524919748306274,-0.014436455443501472,-0.07532747089862823,0.14994840323925018,-0.27980053424835205,-0.26280099153518677,0.13822080194950104,0.4971825182437897,0.30079787969589233,-0.2783902585506439,0.5154240131378174,0.3033079504966736,0.447285920381546,0.23661240935325623,-0.1982157677412033,-0.22046439349651337,-0.15685796737670898,-0.18879544734954834,-0.10903139412403107,0.2938232123851776,0.038846034556627274,0.19695445895195007,-0.2683555483818054,0.3518139719963074,0.3224581778049469,-0.5229834914207458,0.018721086904406548,-0.2991867661476135,-0.36485135555267334,-0.43075692653656006,0.10493268817663193,0.23943540453910828,-0.2018725723028183,0.4345428943634033,0.020827334374189377,-0.10822358727455139
6,9,-0.09480811655521393,-0.002438187599182129,0.013053379952907562,-0.003491271287202835,0.05414120852947235,0.15614822506904602,-0.06647244840860367,0.15113015472888947,-0.010853171348571777,0.8197242617607117,-0.3765257000923157,-0.48777589201927185,-0.06400633603334427,-0.4689863622188568,0.14574678242206573,-0.18571768701076508,-0.20459617674350739,0.0674951821565628,-0.03553393483161926,-0.017536886036396027,-0.23321209847927094,0.2033829540014267,-0.1237345039844513,-0.01447094976902008,0.027237683534622192,0.08166906237602234,-0.17796197533607483,-0.29245999455451965,-0.1173073947429657,0.23051923513412476,-0.28619384765625,0.5479499101638794,-0.27593064308166504,0.37672433257102966,-0.18265320360660553,-0.47218719124794006,-0.32023799419403076,0.03047705627977848,-0.16612215340137482,0.40502533316612244,-0.4639841616153717,0.5439438223838806,0.05639941245317459,0.23383505642414093,-0.086821049451828,-0.1430157870054245,-0.2067698985338211,0.006926454603672028,0.2909051179885864,0.2577292025089264,0.1297973096370697,0.5556885600090027,-0.11970330029726028,-0.35366302728652954,0.18318112194538116,0.10331086814403534,-0.3667275607585907,0.3397666811943054,0.3186647593975067,-0.16994594037532806,-0.0634024366736412,0.18500617146492004,0.09306514263153076,0.03267945349216461
7,10,-0.17624428868293762,-0.1886969953775406,-0.12117762118577957,-0.11089903861284256,-0.2374359518289566,-0.018048644065856934,-0.20796293020248413,0.2330334484577179,0.12196570634841919,0.343204140663147,0.24967257678508759,-0.6264281272888184,-0.4512988030910492,-0.18218868970870972,0.345550000667572,-0.09558352082967758,-0.22777147591114044,0.1892719268798828,-0.04362345486879349,-0.388155072927475,-0.2558758854866028,-0.2973710894584656,-0.24667154252529144,-0.24085217714309692,-0.06675611436367035,0.10553962737321854,-0.2251056730747223,-0.03395295888185501,0.5430057644844055,-0.3837486207485199,-0.6143271327018738,0.3409132957458496,-0.28816017508506775,-0.4126584827899933,-0.02049659751355648,-0.010279239155352116,-0.03901411592960358,0.15678289532661438,0.5814533233642578,0.23307354748249054,-0.19330111145973206,-0.021784942597150803,-0.15273740887641907,0.355233371257782,0.10567951202392578,0.3725631535053253,-0.3237384557723999,-0.039512936025857925,0.1367170214653015,0.1146230399608612,0.33332347869873047,0.5060685276985168,0.11760459840297699,-0.12017546594142914,0.14168453216552734,-0.2765214145183563,0.3803206980228424,0.6948793530464172,-0.28255510330200195,0.17266139388084412,0.4375539720058441,0.2058313488960266,0.005670096725225449,-0.058288559317588806
8,11,0.06525084376335144,0.05777348205447197,0.1818695366382599,0.08124177157878876,-0.11091694980859756,-0.10910826921463013,-0.10795319825410843,0.20442326366901398,0.16146434843540192,-0.07690422236919403,0.399627685546875,-0.45030078291893005,-0.1058056503534317,0.42926231026649475,-0.08913348615169525,-0.24298612773418427,0.24959085881710052,-0.2086356282234192,-0.021157078444957733,-0.5428860187530518,0.26800310611724854,0.03081616759300232,-0.11434516310691833,-0.02910306304693222,-0.23691684007644653,-0.17181961238384247,0.29034245014190674,0.05508512631058693,0.08119122684001923,-0.23345547914505005,-0.1961641162633896,-0.5033525824546814,-0.1923314779996872,-0.4878707230091095,0.36177220940589905,0.14561055600643158,-0.19411331415176392,0.06527112424373627,0.10785528272390366,-0.40891048312187195,0.010889463126659393,-0.5540662407875061,0.2814733386039734,0.10313752293586731,0.23489366471767426,0.08941072225570679,0.2101866751909256,0.012866100296378136,0.08476762473583221,-0.3013690114021301,0.20373141765594482,0.12321659177541733,-0.12173459678888321,0.19072291254997253,-0.047484029084444046,-0.21294163167476654,0.6646261811256409,0.5904036164283752,-0.3931564688682556,0.22587598860263824,0.318305104970932,-0.2925419509410858,-0.21031039953231812,-0.23721304535865784
9,13,-0.11029963195323944,0.20246323943138123,0.22996744513511658,-0.047528013586997986,-0.22685030102729797,-0.3704628646373749,-0.43916478753089905,0.385715126991272,0.5350282788276672,-0.18241576850414276,0.31972336769104004,0.5896056294441223,0.23865459859371185,1.3907060623168945,-0.4794805347919464,0.07114309072494507,0.021965082734823227,-0.6653347015380859,0.05363468825817108,-0.1515306830406189,0.8958208560943604,0.3423425555229187,0.2112368792295456,0.135788232088089,-0.2122052013874054,-0.08377429842948914,0.5950284600257874,0.5852199792861938,0.018508978188037872,-0.07019920647144318,0.46641427278518677,-0.13301634788513184,-0.14957204461097717,0.13133850693702698,0.5015761256217957,0.020045224577188492,-0.308525025844574,-0.3836129307746887,-0.637857973575592,-0.6871946454048157,0.7080761194229126,0.2872682809829712,0.32426396012306213,-0.6394739747047424,-0.21405267715454102,-0.8325445055961609,0.5907198190689087,0.10712210088968277,-0.3043335974216461,-0.13639768958091736,-0.2551569938659668,-0.617974042892456,-0.3406354486942291,0.20073260366916656,0.037801723927259445,0.34933027625083923,0.6331045031547546,0.14305686950683594,-0.5850688815116882,0.2266661673784256,-0.010718666017055511,-0.5502275824546814,-0.29726752638816833,-0.39301350712776184
