,nodule_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,1,0.42214763164520264,-0.2524604797363281,0.22130334377288818,0.03289375081658363,0.2804725170135498,0.08231621980667114,0.0461716465651989,-0.3958670198917389,-1.131085753440857,-0.7228279113769531,-0.6817442178726196,0.4096347689628601,0.45901963114738464,-0.6663634777069092,0.3362404704093933,-0.6684625744819641,1.1281211376190186,1.1771533489227295,-0.2852034866809845,-0.9446102976799011,-0.9124718904495239,-1.8250700235366821,0.2081860899925232,0.5034246444702148,0.3833160698413849,-0.7190529108047485,0.7234007120132446,-1.353002905845642,1.3019893169403076,0.3863964080810547,-0.14097970724105835,-2.478365182876587,-0.15740782022476196,-0.4039701223373413,0.45339328050613403,-0.8604398369789124,-0.2463589608669281,-1.7538396120071411,-1.1088342666625977,-0.9191626906394958,0.7973501682281494,-1.0011868476867676,-0.9952536821365356,-1.1377915143966675,0.22960518300533295,0.17372915148735046,-1.4160902500152588,-0.7815807461738586,-0.2723642587661743,-1.0027178525924683,0.07794264703989029,-0.41473588347435,-1.5879945755004883,-0.7183759808540344,-0.15722844004631042,-0.35152509808540344,1.0180385112762451,0.19901707768440247,-0.0695687010884285,-0.024351712316274643,-0.2411818504333496,-1.0818971395492554,-0.7853219509124756,0.9839207530021667,-0.48770061135292053,0.5236678719520569,-0.23453998565673828,0.09434264153242111,-0.403329074382782,0.4199068546295166,-0.49714425206184387,-1.3142802715301514,-0.8628525733947754,0.4352127015590668,0.27007821202278137,0.28060436248779297,-1.1713025569915771,-2.6796951715368778e-05,0.33144932985305786,-1.0781047344207764,-0.7052124738693237,0.02072843536734581,-0.6232228875160217,-1.7315902709960938,-0.13248211145401,-1.3642269372940063,-0.2250964492559433,-1.3057429790496826,-0.5784580111503601,-0.6166617274284363,-0.49312037229537964,-0.6157230138778687,-0.5785847902297974,-0.2593139410018921,-0.4818315804004669,-1.3307864665985107,0.4409205913543701,0.288216769695282,0.7125077247619629,0.32638660073280334,-0.6518688201904297,0.44906681776046753,-0.011460617184638977,-0.19783568382263184,-0.8161691427230835,-0.22145552933216095,-1.6052820682525635,-0.3165666162967682,0.6233479976654053,-0.2117810845375061,0.4925144910812378,0.4216237962245941,-0.028365276753902435,0.1292722225189209,-0.6828322410583496,-0.8447163105010986,-1.028801679611206,-0.028230246156454086,1.2164534330368042,-0.5355331301689148,0.44457775354385376,-1.060284972190857,-0.023427385836839676,-0.7346120476722717,-0.2672221064567566,-1.062149167060852,-0.47023433446884155,-0.3311559557914734
1,2,-0.6459526419639587,-0.2018343210220337,0.8451994061470032,0.603225588798523,0.287452757358551,0.017922136932611465,-0.18473230302333832,0.319121778011322,-0.009770657867193222,0.2703174352645874,-0.5759753584861755,0.4505106210708618,0.20720160007476807,-1.1646499633789062,0.15615445375442505,-0.056543201208114624,1.2386311292648315,0.7728226780891418,-0.07889744639396667,-0.646452784538269,-0.5369489789009094,-1.3967586755752563,-1.1085540056228638,0.6929519772529602,-0.03915652632713318,-0.5396052598953247,1.1094789505004883,-0.7224752902984619,0.3963779807090759,0.2551293969154358,-0.1481981873512268,-2.0827322006225586,-0.6737707257270813,-0.6315203309059143,0.1994553655385971,-0.8347446322441101,-0.1873662918806076,-1.5360684394836426,-1.034013032913208,-0.7152705192565918,0.4139097332954407,-0.9704868793487549,-0.33351603150367737,-0.669314444065094,-0.6976723670959473,0.5987521409988403,-1.0411310195922852,-0.6968538761138916,0.12445640563964844,-0.1502768099308014,-0.23955701291561127,0.3736259937286377,-0.8733635544776917,-0.04294358193874359,-0.16523043811321259,0.15171292424201965,0.03351984918117523,0.2316562831401825,-0.3702649474143982,-0.0171610489487648,0.4610574245452881,-0.7087332010269165,-0.598321795463562,1.0443487167358398,-0.5014373660087585,-0.25739651918411255,-0.17468824982643127,0.04748024418950081,-0.30050066113471985,0.4171055257320404,-0.37055733799934387,-0.8010151982307434,0.12755563855171204,1.1529176235198975,0.31330928206443787,-0.6396923065185547,-0.7190113663673401,-2.808288627420552e-05,0.2325792908668518,-0.6345531344413757,-1.3016608953475952,0.09727169573307037,0.14433003962039948,-1.3191745281219482,0.9882476329803467,-1.3419536352157593,0.33845049142837524,-1.1088039875030518,-0.3438771367073059,-0.4760180413722992,-0.52837735414505,-0.38306814432144165,-0.9452248215675354,0.2430693805217743,-0.4712209105491638,-0.8551043272018433,-0.3415384888648987,-0.302644282579422,0.9379789233207703,0.10975436866283417,-0.31757688522338867,0.1543167680501938,0.10006555169820786,-0.15422071516513824,-0.3517301082611084,0.5025094151496887,-1.2126396894454956,-0.3291189968585968,0.4238050580024719,0.22147101163864136,0.22683051228523254,-0.12709178030490875,-0.002833261154592037,-0.24825260043144226,0.11195039749145508,-1.4641321897506714,-0.5267568826675415,-0.3177950382232666,0.9753581285476685,-0.15594899654388428,-0.5356243848800659,-0.6801407337188721,0.35640254616737366,-0.5816472172737122,-0.5596010088920593,-0.21703679859638214,-0.6603167653083801,-0.9184949994087219
2,3,0.4554801285266876,-0.15425851941108704,0.030677512288093567,-0.0910506397485733,0.19485726952552795,0.32984796166419983,0.07312793284654617,0.04549921303987503,-0.5768007636070251,-0.4713958501815796,-0.5066094994544983,0.275212824344635,0.41382235288619995,-0.40189650654792786,-0.18400683999061584,-0.6525104641914368,0.5730804204940796,0.7243203520774841,-0.715630292892456,-0.8135783672332764,-0.6569693684577942,-1.5343517065048218,0.5430639386177063,0.5249315500259399,0.5905676484107971,-0.41810178756713867,0.36677178740501404,-1.0615028142929077,0.6672640442848206,0.41949039697647095,-0.4852178990840912,-2.0851361751556396,-0.28257086873054504,-0.2861509323120117,0.42186397314071655,-0.3713151514530182,-0.13577710092067719,-1.4593626260757446,-0.8100720047950745,-0.3137452006340027,0.37417298555374146,-0.9740816950798035,-0.7185035943984985,-0.6267122626304626,-0.45211029052734375,0.457609623670578,-0.8673967123031616,-0.3310656249523163,-0.4591444432735443,-1.2274667024612427,0.5077571272850037,-0.040669992566108704,-1.115015983581543,-0.44684383273124695,-0.09247410297393799,0.38321733474731445,1.1145126819610596,0.09615719318389893,0.23199006915092468,-0.013770644553005695,0.07442770898342133,-0.7207815647125244,-0.4571704864501953,0.49515214562416077,-0.3484031558036804,0.3074418902397156,-0.13274386525154114,0.16397932171821594,0.21237945556640625,0.4422069489955902,-0.5822537541389465,-0.9498419165611267,-0.577113926410675,0.1607791930437088,0.20112408697605133,0.24876375496387482,-0.8270832896232605,-2.4744967959122732e-05,0.4637294411659241,-0.9267820119857788,-0.796867311000824,-0.20261339843273163,-0.29752811789512634,-1.2921104431152344,0.12110958993434906,-1.1820025444030762,0.07436532527208328,-1.1419315338134766,-0.43311262130737305,-0.5010409355163574,-0.10771498829126358,-0.4423483610153198,0.12195220589637756,-0.5759331583976746,-0.4560427665710449,-0.9784132242202759,0.16923430562019348,-0.016440952196717262,0.15415796637535095,0.34731900691986084,-0.35841554403305054,0.8047378063201904,0.06103656068444252,-0.11781084537506104,-0.01709350384771824,-0.1893438845872879,-1.2475372552871704,-0.10542146861553192,0.6769766807556152,-0.6165890693664551,0.23103851079940796,1.0115290880203247,-0.03126700967550278,0.3298107385635376,-0.7551093697547913,-0.7149290442466736,-0.6758150458335876,0.19728980958461761,0.60844886302948,-0.6245343089103699,0.7126623392105103,-0.6909691095352173,-0.05430212989449501,-0.44008946418762207,-0.13166989386081696,-0.7779079675674438,-0.48895230889320374,-0.30985552072525024
3,4,-0.04013059660792351,0.06258246302604675,-0.3031630218029022,0.25502774119377136,-0.02119676023721695,-0.18166977167129517,-0.042177341878414154,-0.03912404552102089,0.0633101761341095,0.1343020349740982,-0.25332018733024597,0.18785373866558075,0.1398560106754303,0.42542028427124023,-0.17231899499893188,-0.20375511050224304,-0.0994742289185524,-0.39016416668891907,-0.15288163721561432,-0.18614670634269714,-0.21715964376926422,-0.016869861632585526,0.007080249488353729,0.10188191384077072,0.11062191426753998,0.18465621769428253,-0.15242528915405273,-0.14699403941631317,-0.1359010636806488,0.1736638844013214,0.0806376114487648,-0.07114087790250778,-0.196999192237854,-0.09993413835763931,0.15348008275032043,0.20050300657749176,0.07310351729393005,-0.10825634002685547,-0.04079916700720787,0.05976127088069916,-0.22954624891281128,-0.01778325065970421,-0.3239106237888336,-0.0026700589805841446,-0.21124446392059326,0.08452827483415604,0.07011537253856659,0.23389947414398193,-0.5272457599639893,-0.6335988640785217,-0.19260801374912262,-0.2051827311515808,0.03578338027000427,-0.008706609718501568,0.04859044402837753,-0.6137463450431824,0.193978413939476,-0.24397476017475128,-0.3777318000793457,0.00603250227868557,-0.08370429277420044,0.13978350162506104,0.19405727088451385,-0.27682164311408997,0.07805415242910385,0.10236170887947083,0.06583498418331146,0.18537142872810364,0.40920212864875793,0.1438925415277481,-0.2552918493747711,-0.015910686925053596,-0.23764532804489136,-0.259566068649292,0.45358628034591675,0.09184066951274872,-0.09871923923492432,-2.0535429939627647e-05,0.12334294617176056,-0.056587204337120056,-0.913830041885376,-0.01744597591459751,-0.01727224327623844,0.029648352414369583,-0.2687237560749054,0.0064369626343250275,-0.16271640360355377,0.018200324848294258,-0.03739142417907715,0.0070372093468904495,-0.06235482171177864,-0.005305474624037743,0.05340888351202011,0.14249929785728455,-0.02098444476723671,-0.01701200008392334,0.20320412516593933,-0.029113207012414932,0.17749546468257904,-0.075113445520401,0.047607388347387314,-0.26814576983451843,0.04563254117965698,0.044906869530677795,-0.2510156035423279,0.28490519523620605,-0.20268374681472778,-0.1711069494485855,-0.06590920686721802,-0.18067362904548645,0.061390526592731476,-0.09306012094020844,-0.0033195363357663155,0.0008474364876747131,-0.2245330810546875,-0.4157502353191376,-0.08727818727493286,-0.21752147376537323,0.052343033254146576,-0.09853680431842804,0.2844710052013397,0.137149840593338,-0.09142908453941345,0.1831376850605011,-0.0357186496257782,-0.13081811368465424,-0.4670165181159973,-0.13457997143268585
4,5,-0.5183911323547363,-0.08207900077104568,-0.06523475795984268,0.5154780745506287,-0.006719611585140228,0.04920990765094757,-0.061170585453510284,0.2782256305217743,0.013985423371195793,0.578085720539093,-0.2174973040819168,-0.12179155647754669,0.42332080006599426,-0.36926159262657166,-0.32722681760787964,-0.2337093949317932,0.01765163242816925,0.24074673652648926,-0.7972902059555054,-0.10714401304721832,0.1564434915781021,-0.7333153486251831,-0.8574894070625305,0.24623799324035645,-0.4537409543991089,-0.2430320829153061,0.497976690530777,-0.020100928843021393,0.6839282512664795,-0.2645149230957031,0.23238182067871094,-0.5548056364059448,0.15189222991466522,0.2408965826034546,0.9490429759025574,-0.22509491443634033,-0.09210850298404694,-0.08880862593650818,-0.8517184257507324,0.3606536388397217,0.07613217085599899,-0.35648587346076965,0.22894525527954102,-0.4796507954597473,-0.4427154064178467,-0.7153996229171753,-0.16745984554290771,-0.02167980745434761,0.15050774812698364,-0.5989546775817871,0.45945030450820923,0.08815567195415497,-0.07351742684841156,-0.3918223977088928,-0.14930951595306396,-0.8336895108222961,-0.061197541654109955,-0.03512180596590042,0.25276315212249756,-0.009216353297233582,0.23675905168056488,-0.17058983445167542,-0.2671956419944763,0.006228987127542496,-0.32494106888771057,-0.7358137369155884,-0.08547385036945343,0.07728239893913269,0.11581563949584961,-0.1873728632926941,-0.06295445561408997,0.22989493608474731,-0.28018227219581604,0.21839366853237152,0.20435237884521484,-0.31101706624031067,-0.15423551201820374,-2.322104228369426e-05,0.013387374579906464,-0.5263221859931946,-0.821905791759491,0.53511643409729,0.003570791333913803,-0.09232835471630096,0.008072379976511002,-0.3184286952018738,0.16419193148612976,-0.4767318069934845,0.0666499063372612,-0.17236775159835815,-0.40334179997444153,-0.09442634880542755,-1.1088433265686035,-0.10245078802108765,-0.21378713846206665,-0.1485961526632309,0.22202543914318085,-0.047382652759552,0.7608577013015747,0.2653786242008209,-0.0879162922501564,0.09769327193498611,0.07561817020177841,-0.06974378973245621,-0.8666113615036011,0.2622431516647339,-0.2839110195636749,-0.5416725277900696,-0.22191202640533447,0.3488880693912506,0.4214281737804413,-0.4605037569999695,-0.00409362930804491,-0.6468878388404846,-0.050624433904886246,-0.16800621151924133,0.049222465604543686,0.519526481628418,-0.26217129826545715,-0.09696836769580841,-0.304684579372406,-0.15281161665916443,0.1090656965970993,-0.24258960783481598,-0.28017354011535645,-0.03871534392237663,0.03139133006334305,0.5152074098587036
5,6,-0.22943446040153503,0.07706060260534286,0.2864857316017151,0.3170500695705414,0.2982349097728729,-0.12902513146400452,-0.0019071083515882492,0.19005578756332397,0.32198482751846313,0.21383757889270782,0.5687509179115295,0.2039886713027954,0.15830731391906738,-0.1220826804637909,-0.1935899555683136,0.6504151821136475,-0.3878953456878662,0.2683504819869995,0.22628961503505707,0.037771426141262054,0.11793772131204605,0.32410168647766113,-0.0033249109983444214,0.022900570183992386,0.06879166513681412,0.1955692619085312,0.0814492478966713,0.08493463695049286,-0.19003747403621674,-0.1524180918931961,-0.25358620285987854,0.5237159132957458,0.33597707748413086,0.3014644980430603,0.39436250925064087,0.17235980927944183,0.07161566615104675,0.3191772699356079,0.18650686740875244,0.27664488554000854,0.4758002460002899,0.2525193989276886,0.09109305590391159,0.4203172028064728,0.6756138801574707,-0.03057181090116501,0.17305007576942444,0.26284483075141907,0.5482064485549927,0.17387275397777557,-0.004923876374959946,0.187802255153656,0.36016932129859924,-0.36954957246780396,-0.022488165646791458,-0.2486991137266159,-0.2632145881652832,0.11162938922643661,-0.1399150788784027,0.007206096313893795,0.2446535974740982,0.25388476252555847,0.20685051381587982,-0.27421149611473083,0.019642744213342667,0.14723674952983856,0.07346494495868683,0.27185750007629395,0.20099355280399323,0.055516429245471954,0.18010051548480988,0.3623630404472351,0.31396758556365967,-0.09748831391334534,0.2423938661813736,-0.00048489123582839966,0.20899270474910736,-1.421092474629404e-05,0.016509437933564186,0.19784444570541382,-0.6755770444869995,-0.11612775921821594,-0.042578890919685364,0.4094388484954834,-0.10075387358665466,0.3471151292324066,0.18540647625923157,0.2942454218864441,0.10187005996704102,0.14213770627975464,0.30041152238845825,0.12080501019954681,0.31288644671440125,0.16793960332870483,0.09726694226264954,0.26280516386032104,0.20952698588371277,0.12071174383163452,0.04495145380496979,-0.07763131707906723,0.06768502295017242,-0.2787890136241913,0.14274264872074127,0.055666882544755936,-0.01859520934522152,0.4267122745513916,0.21075764298439026,0.09686160087585449,-0.12618714570999146,0.9352408051490784,-0.06136678159236908,-0.02236936241388321,-0.007653373293578625,-0.2632095515727997,0.3212825059890747,0.20442436635494232,0.1829674243927002,-0.14033515751361847,-0.5215644240379333,0.3001498579978943,-0.0876317024230957,0.2575952112674713,-0.13364018499851227,0.20618271827697754,-0.041333261877298355,0.049438636749982834,-0.019966982305049896,0.4189998507499695
6,9,-0.28282424807548523,0.08133669197559357,0.01678398996591568,0.22492264211177826,0.014725372195243835,0.175099179148674,-0.10757506638765335,0.33601611852645874,0.7115142345428467,0.5962034463882446,-0.22127148509025574,-0.5390884280204773,-0.01623222976922989,-0.6492636799812317,-0.21958765387535095,0.3444703221321106,0.18006131052970886,0.5866478085517883,-0.27068158984184265,0.42780816555023193,0.2690066397190094,0.5703479051589966,-1.2410632371902466,-0.047231778502464294,-0.537838876247406,0.22433672845363617,0.5802578926086426,0.06070057302713394,-0.19452834129333496,-0.38792330026626587,0.10502959787845612,0.3611212372779846,-0.15215054154396057,0.33409583568573,0.3728347420692444,-1.1420984268188477,0.07182098925113678,0.5844324231147766,-1.0734508037567139,-0.04030637443065643,-0.1543521285057068,0.46056193113327026,0.6533252000808716,-0.7798436880111694,-0.014221496880054474,0.02621595561504364,0.869489848613739,-0.07363642752170563,-0.3319868743419647,-0.46932253241539,0.421015202999115,0.03302374482154846,0.48695969581604004,0.45238974690437317,0.16068968176841736,-0.03701373189687729,-0.5059193968772888,0.07270249724388123,0.2842271029949188,0.006346241105347872,0.06496842950582504,0.4589766561985016,0.253865122795105,0.05041300877928734,0.4217216372489929,-0.6051695346832275,0.06866616755723953,-0.14409464597702026,0.3127475082874298,-0.18202660977840424,0.10690420866012573,0.6518200635910034,0.0752498060464859,0.4192545711994171,-0.01732231304049492,-0.6878499388694763,0.4248310923576355,-1.0365669368184172e-05,-0.24964511394500732,0.6306126713752747,0.12507331371307373,0.5740693807601929,0.29836156964302063,0.48432278633117676,-0.13956768810749054,0.7067333459854126,-0.030335836112499237,0.3705671429634094,0.2768807113170624,0.23136579990386963,-0.052649158984422684,0.20755022764205933,0.326634019613266,-0.03813985362648964,0.14725080132484436,0.46089881658554077,-0.1730877012014389,-1.0461926460266113,-0.17740672826766968,0.032544732093811035,0.4561206102371216,0.23882095515727997,0.24435460567474365,0.06212005391716957,0.4248751997947693,0.27183669805526733,0.6104129552841187,0.09358453750610352,-0.4068790078163147,0.3968825042247772,-0.2038852572441101,0.28726255893707275,0.042909976094961166,-0.3127136826515198,0.3008112609386444,0.23962841928005219,0.5678922533988953,0.2012222707271576,0.42357176542282104,0.12550011277198792,-0.45981115102767944,0.44950035214424133,0.37292471528053284,0.249169260263443,-0.27169132232666016,0.6324248313903809,-0.5920276045799255,0.5457257032394409
7,10,0.21911601722240448,0.08869056403636932,-0.19635826349258423,0.17003105580806732,-0.1838170737028122,-0.16846725344657898,-0.06484127044677734,0.44445887207984924,0.8507198691368103,0.08247048407793045,0.08957822620868683,0.1396869719028473,-0.15942364931106567,-0.4060857594013214,-0.2048291563987732,0.3248700201511383,-0.13302569091320038,0.5648024082183838,0.15148703753948212,-0.01232076808810234,0.19069042801856995,-0.0002480708062648773,-0.7907235026359558,0.09451954066753387,0.45685067772865295,0.2580457925796509,0.5318559408187866,-0.1491115540266037,-0.1455400139093399,-0.22126756608486176,-0.3170289099216461,-0.06753987073898315,-0.16969344019889832,0.2669823169708252,0.2517322897911072,-0.08473658561706543,0.0927492007613182,0.09585753083229065,-0.10244613885879517,0.04719695821404457,-0.2548622488975525,-0.05627529323101044,0.12196605652570724,0.1705479919910431,0.47965359687805176,-0.24395820498466492,0.5218319892883301,0.19688387215137482,0.20806871354579926,-0.7968711853027344,-0.14526063203811646,0.3234406113624573,0.5042652487754822,0.36158326268196106,0.032807040959596634,0.0190737247467041,-0.11097994446754456,-0.05654044821858406,-0.09351509064435959,0.008956560865044594,0.2684493362903595,0.3752134144306183,0.28391388058662415,-0.177842378616333,0.14528454840183258,-0.038778241723775864,0.0882127583026886,0.1509762704372406,0.6254867315292358,0.07597633451223373,-0.05145284906029701,0.34138229489326477,0.10666750371456146,0.4481890797615051,0.07995566725730896,-0.5103704929351807,0.1775519996881485,-1.3577304343925789e-05,0.09762027859687805,0.25795894861221313,-0.2510625720024109,0.22176693379878998,0.3452148139476776,0.4381825625896454,0.1726590245962143,0.06082746013998985,0.30338889360427856,-0.03444996476173401,0.08297309279441833,0.05025974661111832,0.32691526412963867,0.1151900663971901,0.5702372789382935,0.019629627466201782,-0.07600609213113785,0.18301428854465485,-0.022186756134033203,-0.9617689251899719,-0.18163375556468964,-0.2872864902019501,0.15424185991287231,-0.18427912890911102,0.1069466769695282,0.06853650510311127,0.41631537675857544,0.17743566632270813,0.011342516168951988,0.40325677394866943,-0.07785820960998535,0.38325387239456177,-0.3651943802833557,-0.23046833276748657,-0.02757427841424942,0.28962236642837524,0.09767100214958191,-0.48831069469451904,0.1777229905128479,-0.09527422487735748,0.03190544992685318,0.17885391414165497,-0.3470657467842102,0.3780219554901123,0.23930248618125916,0.2603781819343567,0.1856185793876648,-0.025698551908135414,-0.8774709701538086,0.4540708661079407
8,11,0.24371950328350067,-0.01565515249967575,-0.04470491409301758,-0.007203511893749237,0.14624765515327454,0.19813334941864014,0.09855722635984421,0.22215305268764496,0.1736479252576828,-0.27273908257484436,-0.4758361876010895,0.3838571012020111,0.2090330421924591,0.2224709689617157,-0.09554380923509598,-0.4770011901855469,0.24126660823822021,-0.347146600484848,-0.6081210970878601,-0.357930988073349,-0.023979604244232178,-0.59476637840271,-0.4999549388885498,0.3205142617225647,0.18975898623466492,-0.018909521400928497,0.3390924632549286,-0.44297876954078674,-0.043102215975522995,0.30648696422576904,0.20465907454490662,-0.6618302464485168,-0.34928712248802185,-0.16276636719703674,-0.08396443724632263,0.2704029977321625,0.007437465712428093,-0.32413172721862793,-0.47626566886901855,0.44591063261032104,-0.3898904621601105,-0.34190744161605835,-0.4547439515590668,0.3523579239845276,-0.49826300144195557,-0.033343881368637085,-0.17875422537326813,0.03138195350766182,-0.34171271324157715,-0.7079473733901978,0.16100428998470306,-0.019499443471431732,-0.4093056917190552,0.4444316625595093,0.049185436218976974,-0.5716524720191956,0.4569239616394043,-0.215092733502388,-0.20231837034225464,0.0006162934005260468,-0.007871400564908981,-0.14497126638889313,-0.03002840280532837,0.14122717082500458,-0.11027254909276962,0.3909355700016022,0.0055688973516225815,0.015973679721355438,0.24393795430660248,0.45012885332107544,-0.47647395730018616,-0.4051359295845032,-0.24013593792915344,0.14051105082035065,0.6491212844848633,0.14907053112983704,-0.37674203515052795,-2.5004454073496163e-05,0.40369269251823425,-0.4158766567707062,-0.782169759273529,0.07176601886749268,0.2939469516277313,-0.41575998067855835,0.19502101838588715,-0.4658600687980652,-0.009813107550144196,-0.3721928596496582,-0.23383143544197083,-0.18154142796993256,0.2794344425201416,-0.1663619577884674,-0.3044397830963135,-0.13691353797912598,-0.1547359675168991,-0.2786111831665039,0.27607303857803345,-0.5393564105033875,0.2602890133857727,0.16157503426074982,-0.1437009871006012,0.24970974028110504,-0.007611416280269623,-0.010427356697618961,-0.5289545655250549,0.00071677565574646,-0.46934041380882263,-0.02955208346247673,0.42467933893203735,-0.6688048839569092,0.16141793131828308,-0.007483357563614845,0.0213400200009346,0.4141232371330261,-0.4623015820980072,-0.5330401659011841,-0.26749786734580994,-0.039627805352211,-0.3633204996585846,-0.37035614252090454,0.27498504519462585,-0.14421364665031433,0.2793174982070923,-0.028501056134700775,0.22338446974754333,-0.2750180959701538,-0.4489288926124573,-0.2879765033721924
9,13,0.2988472282886505,-0.19858945906162262,0.711263120174408,-0.183573380112648,0.5731916427612305,0.5892964005470276,0.23784787952899933,-0.48815515637397766,-0.6882307529449463,-0.663236677646637,-0.3533279597759247,0.5782226920127869,0.2501695156097412,0.10037681460380554,0.7465091347694397,-0.4744395613670349,0.9418754577636719,0.08224727213382721,-0.5265589952468872,-0.5752259492874146,-0.4211074709892273,-1.1483584642410278,0.07067010551691055,0.272172212600708,0.2729623317718506,-0.5598991513252258,0.03705376386642456,-0.8166693449020386,0.8838951587677002,0.526506245136261,0.2558848559856415,-1.2133575677871704,-0.2730374336242676,-0.7116892337799072,0.00043741241097450256,-0.5286749005317688,-0.18861787021160126,-1.0494489669799805,-0.14993752539157867,-0.3544113039970398,0.06935374438762665,-0.5456200242042542,-0.9820950627326965,-0.2754336893558502,0.6110575795173645,0.1843959391117096,-0.9839094877243042,-0.6832864880561829,0.06924878060817719,0.13078556954860687,0.12534382939338684,-0.5016100406646729,-1.2885690927505493,-0.06774064898490906,-0.028412355110049248,-0.20878884196281433,0.3763035535812378,0.001964657101780176,0.18214470148086548,-0.01813446916639805,-0.5371975898742676,-0.8434833288192749,-0.6196324825286865,0.7800064086914062,-0.29735618829727173,1.0979876518249512,-0.17652039229869843,-0.22902095317840576,-0.4825456142425537,0.39447686076164246,-0.5042553544044495,-1.1642051935195923,-0.4389091432094574,-0.14389589428901672,0.2209206521511078,0.5880333185195923,-0.8772047758102417,-2.581525950517971e-05,0.20032094419002533,-0.7852847576141357,0.02654234878718853,-0.26715174317359924,-0.31047624349594116,-1.402326226234436,-0.13183443248271942,-0.8421579599380493,-0.4197825789451599,-0.6703805923461914,-0.4456796646118164,-0.3557145893573761,-0.01909480430185795,-0.4618711471557617,-0.2746664583683014,-0.16502678394317627,-0.2582193911075592,-0.9168069362640381,0.37798476219177246,0.4034820795059204,0.5414963364601135,0.4860302805900574,-0.4859811067581177,0.623489260673523,0.11823533475399017,-0.1503913253545761,-0.5600171089172363,-0.2264527827501297,-0.9477303624153137,-0.012842245399951935,0.812700629234314,-0.6817078590393066,0.5008465647697449,0.22496765851974487,0.059532515704631805,0.2203543484210968,-0.14545494318008423,-0.42121437191963196,-0.8958885073661804,-0.034459374845027924,0.12514948844909668,-0.473310649394989,0.3566911518573761,-0.8442712426185608,-0.1350795328617096,-0.5623428225517273,0.19652366638183594,-0.7087643146514893,-0.04672902077436447,-0.9266074895858765
