,nodule_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,1,1.2513203620910645,0.08996328711509705,0.9534317255020142,-1.4341299533843994,3.0293028354644775,1.2064980268478394,2.0584514141082764,-1.6209397315979004,0.9892115592956543,1.1764066219329834,-0.8535357713699341,-1.1161073446273804,0.4353519082069397,0.08659616112709045,-1.1213291883468628,-0.8614540100097656,-0.5485547184944153,-0.7893471121788025,-1.3499606847763062,-0.4850051999092102,2.205831527709961,0.7748058438301086,3.1132237911224365,0.19054627418518066,1.6349093914031982,-0.4688341021537781,1.8083796501159668,-0.486916184425354,1.8745726346969604,0.27401384711265564,-0.9330397248268127,1.8118953704833984,2.0955567359924316,-0.6685582399368286,3.086582660675049,1.40812087059021
1,2,1.1343374252319336,0.09340780973434448,0.7651039958000183,-1.0274392366409302,2.702240228652954,1.1657620668411255,1.795580267906189,-1.1524841785430908,0.79533451795578,0.9289301633834839,-0.7803910970687866,-0.818265974521637,0.40827471017837524,-0.16274183988571167,-0.90511155128479,-0.749426007270813,-0.3619081377983093,-0.5399004220962524,-1.1567604541778564,-0.35870468616485596,1.7569122314453125,0.692190945148468,2.6629018783569336,0.015962857753038406,1.4501304626464844,-0.45772022008895874,1.604317307472229,-0.4070126414299011,1.4600316286087036,0.14143240451812744,-0.6130518913269043,1.394647479057312,1.8141114711761475,-0.6527403593063354,2.6310603618621826,1.3075950145721436
2,3,1.069348931312561,0.026526257395744324,0.8156300783157349,-1.019014596939087,2.6463098526000977,1.171534776687622,1.8707334995269775,-1.408318042755127,1.0091661214828491,1.0535881519317627,-0.638015866279602,-1.055775761604309,0.2712979316711426,-0.028510089963674545,-0.92905592918396,-0.959587812423706,-0.4221186935901642,-0.6264910101890564,-1.038031816482544,-0.44537365436553955,1.7837623357772827,0.6756992340087891,2.8802764415740967,0.09529048204421997,1.3686555624008179,-0.3415463864803314,1.5859074592590332,-0.4150318503379822,1.654244303703308,0.17880624532699585,-0.9279615879058838,1.571154236793518,1.9344282150268555,-0.46309757232666016,2.613842010498047,1.2695800065994263
3,4,0.17388728260993958,-0.17380450665950775,0.019649405032396317,0.12870021164417267,0.3659425973892212,0.11591561138629913,0.24040928483009338,0.21769456565380096,0.14472948014736176,0.08766189217567444,0.19215747714042664,0.26330089569091797,-0.04074794054031372,-0.07948657870292664,0.16434428095817566,0.038515955209732056,0.05767732113599777,0.3056618571281433,0.18564528226852417,0.0021396949887275696,0.1761249303817749,0.22944596409797668,0.5425787568092346,0.049938105046749115,0.013765196315944195,0.1693047285079956,0.23053672909736633,0.1847316175699234,0.25294768810272217,0.07682166248559952,0.03776917606592178,0.0898955836892128,0.29801633954048157,0.38080379366874695,0.236250638961792,0.17981889843940735
4,5,0.6384681463241577,0.13661234080791473,0.29335877299308777,-0.34174519777297974,1.5649464130401611,0.668135404586792,0.7730579376220703,-0.3209528923034668,0.42752766609191895,0.5267782807350159,-0.40606579184532166,-0.32926857471466064,0.3007243275642395,-0.16784754395484924,-0.31634265184402466,-0.25432088971138,-0.07377340644598007,-0.17121268808841705,-0.4690496325492859,-0.0711209625005722,0.8360869288444519,0.39016473293304443,1.1926815509796143,-0.01940721645951271,0.7447549104690552,-0.21361958980560303,0.811816394329071,-0.0349612832069397,0.979300856590271,-0.0020342450588941574,-0.16847588121891022,0.5523884892463684,0.9733800292015076,-0.21712420880794525,1.4031099081039429,1.0070642232894897
5,6,0.1338566541671753,-0.17952576279640198,-0.0010216906666755676,0.07252423465251923,0.23889285326004028,0.026678618043661118,-0.1850402057170868,0.8155906796455383,-0.10260020196437836,0.1267326921224594,0.5377799272537231,1.0728812217712402,-0.013242974877357483,-0.15130755305290222,0.93076491355896,1.2005798816680908,0.4762537479400635,1.036962866783142,0.7468892335891724,-0.08996467292308807,-0.08399423211812973,0.013805411756038666,0.10576355457305908,0.007201118394732475,-0.013503037393093109,0.7540306448936462,-0.08940140902996063,0.7544678449630737,0.14666053652763367,0.02111012488603592,0.532447874546051,-0.2758583426475525,-0.13884665071964264,0.7592904567718506,-0.0029761791229248047,-0.017869025468826294
6,9,-0.01262374222278595,-0.2117891013622284,-0.032049089670181274,0.21831628680229187,0.17899924516677856,0.06074592098593712,-0.06406179070472717,0.9502655267715454,-0.005514364689588547,0.031181544065475464,0.24427199363708496,1.1083545684814453,0.03298385441303253,-0.15457983314990997,0.9889142513275146,0.6545102596282959,0.416899174451828,0.6562933921813965,1.1197408437728882,0.05294961854815483,0.04893829673528671,0.19453956186771393,-0.05466818809509277,-0.04779897257685661,-0.1420622169971466,0.7884522676467896,-0.08925862610340118,0.6660271883010864,-0.09129391610622406,-0.19606167078018188,0.5130063891410828,-0.2992572486400604,-0.08865727484226227,0.794623851776123,0.025317084044218063,-0.012790948152542114
7,10,0.20253774523735046,-0.1502762883901596,-0.11972729116678238,0.3025563955307007,0.5145838260650635,0.4288466274738312,0.14066055417060852,0.48408541083335876,0.2062196582555771,0.2011309117078781,0.1294514536857605,0.71269291639328,0.043305497616529465,-0.1983179748058319,0.5091820955276489,0.30684399604797363,0.11696866899728775,0.4953805208206177,0.4178107976913452,0.06277337670326233,0.1153232529759407,0.21613091230392456,0.2997243404388428,0.019655752927064896,-0.05793015658855438,0.2817972004413605,0.0766405537724495,0.5175867080688477,0.1219203770160675,-0.09535236656665802,0.19084541499614716,-0.19314143061637878,0.11553999781608582,0.4515504240989685,0.1703236997127533,0.21901048719882965
8,11,0.46993523836135864,-0.10252200067043304,0.27412229776382446,-0.1886705458164215,0.85728520154953,0.2918790876865387,0.6079036593437195,-0.2963041663169861,0.4378775954246521,0.29208260774612427,-0.14731231331825256,-0.21432827413082123,0.15971098840236664,-0.02225465327501297,-0.2748829126358032,-0.3018903434276581,-0.2253456711769104,-0.22492051124572754,-0.17905138432979584,-0.04370319843292236,0.5962491035461426,0.3325711488723755,1.039556860923767,0.13310472667217255,0.5158466100692749,0.010699354112148285,0.6634159088134766,-0.10347579419612885,0.6321102380752563,0.03603961318731308,-0.3722490072250366,0.5412846207618713,0.9588443040847778,0.008867189288139343,0.907372772693634,0.49216383695602417
9,13,0.8491383790969849,0.021312743425369263,0.7279953360557556,-1.0502794981002808,1.9372351169586182,0.6341629028320312,1.2411037683486938,-0.9447486996650696,0.587654709815979,0.7645415663719177,-0.44428643584251404,-0.5407295227050781,0.33989012241363525,0.09217332303524017,-0.5389001369476318,-0.21104314923286438,-0.417697936296463,-0.4505440294742584,-0.816505491733551,-0.2548695504665375,1.4124126434326172,0.5979225635528564,1.9629806280136108,0.24240657687187195,1.076312780380249,-0.19679677486419678,1.2448419332504272,-0.3467456102371216,1.1424158811569214,0.18700756132602692,-0.5138304233551025,1.0651071071624756,1.3143317699432373,-0.24867694079875946,1.919831395149231,0.7755715847015381
